cgpa,iq,placed
0.08011522067043782,1.004457801457344,-0.9964507430171957
-0.2858095790499778,1.234762465591149,-0.9964507430171957
1.535830957626763,-0.459794820458412,1.0035618990779787
-0.5484851182082667,1.4965070713354705,-0.9964507430171957
-0.5368054920341498,-0.00836906702552522,1.0035618990779787
0.5782753944488622,0.17944967510860174,-0.9964507430171957
-1.7321022306424319,1.20987143301134,-0.9964507430171957
-0.19412065649712085,0.8480204698844624,-0.9964507430171957
-1.7456359867481381,0.8484049246523612,-0.9964507430171957
1.742877556865097,0.17532161134258953,1.0035618990779787
0.5207841994932251,0.07861057710760466,-0.9964507430171957
0.5196918973807539,-1.4236847621363804,1.0035618990779787
-0.07860722875881543,-1.207196733360299,1.0035618990779787
-1.0098488517988946,0.8937361845600594,-0.9964507430171957
1.5489474387514266,-0.5182471153444603,1.0035618990779787
-0.8140696583279199,1.0167100561528366,-0.9964507430171957
0.6407725670932976,-1.7528600780041252,1.0035618990779787
-0.3606999209235621,1.721286351467375,-0.9964507430171957
-0.25668815483001256,-0.4922502940091532,1.0035618990779787
0.4155516613577292,-1.3161908506747777,1.0035618990779787
0.753505013762565,-0.48380519083320894,1.0035618990779787
0.20607716518923674,0.381786919520151,-0.9964507430171957
-1.9321738411888454,-0.3031529141690521,-0.9964507430171957
1.9718399863881741,-0.29711646169658806,1.0035618990779787
0.5837803965457643,0.18469286806079516,-0.9964507430171957
1.6101347911725417,-0.31203436400393936,1.0035618990779787
-1.621188786067695,-0.22872239718669493,-0.9964507430171957
-0.6109890083328974,1.8865818277799087,-0.9964507430171957
-1.3259960266763366,-0.047624246045808866,-0.9964507430171957
1.4246725120624804,-0.6524109785518226,1.0035618990779787
-1.8790223654166243,-0.47628258469852086,-0.9964507430171957
-1.7525262699943915,0.005569721021412514,-0.9964507430171957
0.647091576241737,0.3710235346875312,-0.9964507430171957
-1.5790332073353188,-0.06926061678111967,-0.9964507430171957
-0.5805791460694906,-0.3360644542875968,1.0035618990779787
0.6648895858842674,-1.3600021062552745,1.0035618990779787
-0.34229907250844327,0.45924444734699,1.0035618990779787
0.6111347770708473,-0.0635781514176595,-0.9964507430171957
-0.014492085208411458,1.6197715434245183,-0.9964507430171957
0.43639548329369576,-0.08087391696228903,-0.9964507430171957
-0.8516870010269617,0.5928333355459994,1.0035618990779787
-0.7049100672372409,-0.5521349456172401,1.0035618990779787
-0.37460298487002,-0.0029501196278973697,1.0035618990779787
0.9207812989031364,-0.2321968474667309,-0.9964507430171957
-0.3476703998971588,0.4591581280254908,-0.9964507430171957
1.328007941302025,-0.9163182888166689,1.0035618990779787
-1.3730807281852333,0.37979788760456895,-0.9964507430171957
0.2889118748091923,-1.3613394929776668,1.0035618990779787
-1.3535886831348043,0.49495607689826526,-0.9964507430171957
0.7041478320184684,-1.4803338065200966,1.0035618990779787
-0.5176326869393645,0.6643745632105392,-0.9964507430171957
0.9217214319120656,-0.5050350060343834,1.0035618990779787
-0.24754388566195554,0.666034832736497,-0.9964507430171957
0.5313667838461488,-1.021019674435773,1.0035618990779787
-0.00045649402600213355,1.1159772090948135,-0.9964507430171957
1.4731677010508544,0.3878039643813673,1.0035618990779787
0.16048738808510132,-1.3845239097721955,1.0035618990779787
0.7119716352553288,0.017316154594213474,-0.9964507430171957
-0.05094586295997313,1.3894571958280906,-0.9964507430171957
-0.16758544594419972,1.3779883852898678,-0.9964507430171957
0.8466284214496782,-1.573249803633551,1.0035618990779787
0.34781846410071054,0.8261616385974315,-0.9964507430171957
-0.36991190759319076,0.8284386578847226,-0.9964507430171957
-1.2533701022545596,1.1538181742944016,-0.9964507430171957
-1.3967834617912414,0.9452508570944644,-0.9964507430171957
0.8844992093382013,-1.3822687152283617,1.0035618990779787
1.436368654085645,-0.499214654344249,1.0035618990779787
1.1987642542260517,-1.434768889666762,1.0035618990779787
0.25512650172978585,-1.3247257093117364,1.0035618990779787
-1.813998402259873,-0.1945938485473297,-0.9964507430171957
-0.6221289824336759,0.9450141821627731,-0.9964507430171957
-0.6423796763273371,1.4108002844306435,-0.9964507430171957
0.5034531795856838,-1.491523168816016,1.0035618990779787
-1.5419881735750898,0.6782561185947968,-0.9964507430171957
0.5257264596433118,-1.6280671237937592,1.0035618990779787
-0.9006008456248671,1.6720350200879648,-0.9964507430171957
1.3397683067659791,-0.08406182209864609,1.0035618990779787
0.22220471551145643,-1.607895202341559,1.0035618990779787
-0.42139064763651374,-0.7742258419051411,1.0035618990779787
0.015113216329843445,-0.2523873896430132,1.0035618990779787
-0.7614845282952877,1.4497167250425487,-0.9964507430171957
-0.3910653855013677,-1.2920760943966936,1.0035618990779787
-0.21757904721234106,-1.8441592050571876,1.0035618990779787
0.401486832603067,-1.0269752008931203,1.0035618990779787
-0.6500352067364243,0.03287946530255188,1.0035618990779787
-0.7464792460746041,1.057555781309896,-0.9964507430171957
-1.437463012604046,1.4588102638243658,-0.9964507430171957
1.640685504270544,0.09393522056660254,1.0035618990779787
0.1586198677743231,0.3144398286937644,-0.9964507430171957
-0.6810645840960214,1.8726379178955652,-0.9964507430171957
0.0008350783254275099,1.0675587203235017,-0.9964507430171957
-0.7878997736261951,1.4602096251697485,-0.9964507430171957
-0.6960614373839086,1.6452101499047456,-0.9964507430171957
0.735890283631101,-2.2716387399034677,1.0035618990779787
-1.0449949007389687,0.9228882933541223,-0.9964507430171957
1.9544883933793564,-0.592961710851262,1.0035618990779787
1.477498210294433,-0.4031781911931928,1.0035618990779787
-0.567830494598992,-0.3985723469292388,1.0035618990779787
-0.2594567048364788,-0.9427156055267483,1.0035618990779787
1.551538663531912,-0.25657731606414574,1.0035618990779787
0.04939744911291071,1.426032724179958,-0.9964507430171957
-0.04530233058507914,-1.7000653628330018,1.0035618990779787
-1.0493073224729246,0.8694149389340475,1.0035618990779787
-0.64903754207617,-0.7243587128173714,1.0035618990779787
0.48653503930108083,-0.19041523874235222,-0.9964507430171957
-0.1305930206070114,-0.9225737915312218,1.0035618990779787
1.4449792640599461,-1.6891489413099896,1.0035618990779787
0.11744301737662051,-1.4838068253280752,1.0035618990779787
-1.2049532981209325,1.6283445279044215,-0.9964507430171957
2.0308640281367074,-0.037041313114548675,1.0035618990779787
-0.09934405150886559,1.2245352878489812,-0.9964507430171957
-1.4222476476553354,-0.47617528070503296,-0.9964507430171957
0.16565821219432067,1.1550608540754803,-0.9964507430171957
-0.649980910306747,0.2969233699485792,1.0035618990779787
-0.6093342583728961,-0.5669060561997732,1.0035618990779787
1.2711447958916373,-0.2398512622984461,1.0035618990779787
1.5846081693587444,-0.5987562686723358,1.0035618990779787
0.5270900222537062,-0.9563635006394008,1.0035618990779787
-0.92175791910308,1.211356610240906,-0.9964507430171957
-0.03195946614164639,0.9049383460686136,-0.9964507430171957
0.411852771582132,-0.06855687118282625,-0.9964507430171957
-0.7848323484602244,1.6157491000364064,-0.9964507430171957
2.041530673461869,0.05511873735110078,1.0035618990779787
-0.05553432162034515,1.387738809260783,-0.9964507430171957
0.8531288505974043,0.645835363622565,-0.9964507430171957
-0.38016892395540414,1.5961922651554232,-0.9964507430171957
-0.6431609927197643,-0.4617615847567011,1.0035618990779787
-0.0475490373441059,-0.4747247164488789,1.0035618990779787
0.5189303281028697,-2.206526179296036,1.0035618990779787
-1.2556576231910053,0.36912759772375936,-0.9964507430171957
0.9023259919915672,-1.972503618513591,1.0035618990779787
1.7177553645519956,0.6298033503883279,1.0035618990779787
-1.3106638149247867,1.722754953401963,-0.9964507430171957
-0.2641517802716291,0.8536974579177554,-0.9964507430171957
-1.0332461576811358,2.0276466323411584,-0.9964507430171957
0.6861795151842501,-0.4905480298112171,1.0035618990779787
0.7821374516727462,-1.159218266029098,-0.9964507430171957
-0.6672527989398898,1.7617510670950587,-0.9964507430171957
-0.36366572289500987,1.266723777625552,-0.9964507430171957
-1.0424898526223372,1.331197964135588,-0.9964507430171957
1.9497707995680582,-0.33325105981222525,1.0035618990779787
0.583526095875952,-0.27398285409360057,-0.9964507430171957
0.3088257398563078,-0.0863751246119922,-0.9964507430171957
-0.4344297934353333,-0.10189143157854759,1.0035618990779787
0.42531664572105626,0.07037083331558606,-0.9964507430171957
0.9350954299023317,-1.0671278288530421,1.0035618990779787
-0.37770932964512516,-0.5608644590013422,1.0035618990779787
-1.6332384148659391,1.2534420813218483,-0.9964507430171957
0.8216874659672901,-0.3798101865780535,1.0035618990779787
-0.2114185896010737,-0.787792454996223,1.0035618990779787
-0.35484577010911206,1.9598382530841634,-0.9964507430171957
1.2061640503067694,-0.970364120881414,1.0035618990779787
-1.206899748949056,1.3159533151203746,-0.9964507430171957
-0.3171036116097193,1.3059235443656365,-0.9964507430171957
0.926919058738101,-0.9286675853675078,1.0035618990779787
0.7721882692494949,-1.0966730379673773,1.0035618990779787
-1.6254149370128983,-0.5166214764684325,-0.9964507430171957
-0.5261966147555848,1.761211435481743,-0.9964507430171957
0.14872484492935076,0.6562280253085663,-0.9964507430171957
-0.6024057037471083,1.415629045662191,-0.9964507430171957
-0.6530244558791956,0.2063942041861763,1.0035618990779787
0.03465853313066713,-0.06418453623650602,-0.9964507430171957
0.9037280578831611,-1.6857925532049036,1.0035618990779787
0.33608509101598744,0.5005436228687579,-0.9964507430171957
-1.227496010541456,1.0598412305564775,-0.9964507430171957
-0.16514555851890306,0.040279978800083965,1.0035618990779787
-1.8819727126522963,0.48850553127816293,-0.9964507430171957
1.0878890317442838,-1.3455980254194118,1.0035618990779787
-0.44626162595150337,-0.09997227882271895,1.0035618990779787
-0.8671868937160221,0.21882839320133762,1.0035618990779787
0.5501630645750293,-0.5644702707521513,1.0035618990779787
-0.18324523960380384,-1.4327960462509672,1.0035618990779787
0.013271059014417642,1.464306570427792,-0.9964507430171957
1.6559824282133437,-0.3507319140568737,1.0035618990779787
-0.7997282197137981,1.1073675042654874,-0.9964507430171957
-0.5815108368667946,-1.1203606217078301,1.0035618990779787
-1.6889715992284722,-0.7274006409971191,-0.9964507430171957
0.573864800251633,-1.60402156816241,1.0035618990779787
-0.25281726590377107,0.4326366335943556,1.0035618990779787
-1.833354706119624,0.0955466189591187,-0.9964507430171957
1.2821585625431278,-1.0132630777858915,1.0035618990779787
0.3167951795752446,-1.9099159627953208,1.0035618990779787
0.9920168426395056,-1.0211175398895793,1.0035618990779787
-0.11371010464100849,1.75458780799091,-0.9964507430171957
-0.034167529846287216,0.6769180744628205,-0.9964507430171957
1.4999736025764894,-0.45794766239128815,1.0035618990779787
-0.5579683136459805,0.30102531002824046,-0.9964507430171957
-0.2406650983392868,1.739313280350047,-0.9964507430171957
-1.345419815768762,1.3546078546761122,-0.9964507430171957
-0.611207391071447,0.12787112298557587,1.0035618990779787
-0.7256067191924992,0.1633124633157401,1.0035618990779787
1.3989062804963217,-0.7298570375695689,1.0035618990779787
0.16479435420439648,-1.0340057437852104,1.0035618990779787
-0.3506890289300049,-0.4412752771234419,1.0035618990779787
-0.012060665839094058,-1.404755149104473,1.0035618990779787
-0.6433720432391707,0.8593166658087431,1.0035618990779787
-1.6045863589147715,0.4383660955793115,-0.9964507430171957
1.70370587540767,-1.1941253964509262,1.0035618990779787
0.500414340955771,-1.4444160012015403,1.0035618990779787
0.7054554018224111,-1.3507106475589012,1.0035618990779787
-0.4078999040953558,-0.3415524135606166,1.0035618990779787
-0.10109876203957162,0.9058166026039731,-0.9964507430171957
-1.6989122551238292,-0.17784482609242505,-0.9964507430171957
0.1540507984684631,0.5113178827448144,-0.9964507430171957
0.6682831723005779,-0.40595301346775914,-0.9964507430171957
-0.43088662449092374,0.10769893484348672,1.0035618990779787
0.6559904988565276,-1.2956266236328018,1.0035618990779787
0.3894729833493636,-2.04072527785122,1.0035618990779787
-0.016771543645809957,-1.036891340542022,1.0035618990779787
0.47134992030920697,-0.1011896420883065,-0.9964507430171957
1.4376601639571107,-1.111848380850342,1.0035618990779787
-1.7348287667236542,-0.845338908726933,-0.9964507430171957
-0.23820099406397907,0.13523017058522038,1.0035618990779787
-1.0183027248003518,1.0266196949089226,-0.9964507430171957
-0.3037057259981232,-0.2527028682045152,1.0035618990779787
-1.0833063415124276,0.9292179337630567,-0.9964507430171957
-1.1366565925726586,0.20017428466414328,-0.9964507430171957
1.2337929799317986,-1.2009361770784688,1.0035618990779787
0.4523242765365265,0.891617196514037,-0.9964507430171957
-0.2064949466685962,0.9426850889911083,-0.9964507430171957
1.0829459953989533,-0.6458589397085364,1.0035618990779787
-0.1949070359517166,-0.7430011128975346,1.0035618990779787
-1.336935879647169,1.3030929424649205,-0.9964507430171957
